portfolio,type,model,alpha,t_alpha,abs_alpha,significant
ME5 BM3,stock,five_factor,0.15538639507990867,0.6301186545852787,0.15538639507990867,False
ME5 BM4,stock,five_factor,0.22458477055759454,0.849630962767442,0.22458477055759454,False
BIG HiBM,stock,five_factor,-0.775871363396592,-2.220392360056578,0.775871363396592,True
SHORT_TERM,bond,five_factor,0.011161370046129701,2.9073604222481135,0.011161370046129701,True
LONG_TERM,bond,five_factor,0.0027307954958223964,1.2447495197342127,0.0027307954958223964,False
AAA,bond,five_factor,0.0027307954958207484,1.244749519733464,0.0027307954958207484,False
AA,bond,five_factor,0.0027307954958205884,1.2447495197334153,0.0027307954958205884,False
A,bond,five_factor,0.0027307954958209115,1.2447495197335652,0.0027307954958209115,False
BBB,bond,five_factor,0.0027307954958199366,1.2447495197331078,0.0027307954958199366,False
LOW_GRADE,bond,five_factor,0.0027307954958200055,1.2447495197331757,0.0027307954958200055,False
