Date,SMALL LoBM,ME1 BM2,SMALL HiBM,BIG LoBM,ME2 BM2,BIG HiBM
1985-03,-2.640887891070285,-2.482514675535388,0.3588763242656204,-1.5280831195214175,-0.1256160341307547,0.7898312648179602
1985-04,-2.898346746117965,-1.7274921920387751,-0.9743542159683248,-1.362994228187936,-1.4530874497791182,2.831448792257975
1985-05,5.005184578786016,3.678812676140816,2.987125374924036,5.644691513761314,8.003388452102305,5.5790717982216815
1985-06,1.6897812968240649,1.6527709852548784,1.7392117034857408,0.9650134737901276,1.7095992296110238,-0.3382060327913059
1985-07,2.9383747258852826,3.329558883998582,0.6991227955782083,1.115973977073952,1.1400759519329604,-1.2257585470381187
1985-08,-2.093910494400342,0.5688641588240129,-0.3368179170188451,-1.0987538814248794,-0.3869752546200659,0.0517962339421674
1985-09,-6.886508555938134,-5.392766188246052,-4.349899505239165,-2.870248110845509,-2.848219250543399,-3.995360221527135
1985-10,3.87203858000594,3.150022446329411,3.3995184511664096,5.241649744370491,5.1994932759581,5.687496308350045
1985-11,6.927118238336511,7.034038620492236,5.748060117245102,9.083665130626535,6.5131857354874825,4.799665067277072
1985-12,5.525894006908241,4.919503688117325,3.2536705332430067,5.943848851024927,4.026761476380175,3.7360367363741993
1986-01,0.8135687024126983,1.4222717969502534,0.4295808284697062,-0.0099912231381942,1.120406827036454,-0.6512382632961131
1986-02,10.031454127928534,7.193267343419474,7.0507288900782825,6.336430176353767,8.710849662707867,5.868411617418343
1986-03,4.799555318248105,5.788455610416896,7.365964056011502,5.4981049305252805,5.714345104640858,4.451018616783754
1986-04,-0.859696298964948,1.1456613101865731,-0.8335483688053026,0.5875632365364318,-2.214610756583553,-3.3920348602789496
1986-05,3.3222413715273382,4.478970445930205,3.760900768919672,4.682879554542862,6.1567489166635045,5.262364712055816
1986-06,0.4225126139462792,-0.5628573774326138,1.611083746550275,1.9927919416284796,-0.2589197319784456,2.7205022272881343
1986-07,-9.811753189245753,-8.025259257049436,-7.160890517241415,-7.394089148175875,-5.8549930217572745,-4.581123179268392
1986-08,3.802424697787572,3.94021722344248,5.121729341917549,4.552520893902553,9.446223667265988,10.837906437009355
1986-09,-6.414228397514108,-3.989517886947632,-3.4754255623007047,-9.602138048759285,-8.437099662287808,-7.240140838795347
1986-10,4.20758115756584,3.0242331849450763,3.2269867817238063,3.611871614666724,6.080469106703381,5.908695645184372
1986-11,1.8362009119127265,-0.4737935938451638,-0.7173742324100922,1.8101499712976412,2.268963936195657,1.5445526375448269
1986-12,-2.372551682009372,-1.9574618392929843,-1.673258712910445,-2.808932221919952,-3.0753163754356154,-2.285298711881951
1987-01,12.98737773026387,11.174268025378485,11.054516577107702,13.126194697837043,14.688896314432752,11.679941184968088
1987-02,9.27941264332356,6.97036279899751,7.5615157388065874,8.172831935929729,4.32995057486993,0.4871257394258076
1987-03,0.5075079294194169,2.742989907127232,3.297629021299289,1.998501742614039,3.0346784848927824,3.795387595703334
1987-04,0.3403003744404385,-2.8379665843715465,-3.0965191184793976,-0.8913268116231623,-0.7808161721224496,-1.6942020598855765
1987-05,-0.1149960991860884,-0.0075203765155673,0.0634777196772713,1.0337436770033488,-0.8529584808577952,0.2635398792809288
1987-06,3.0559973364308592,3.453462345925828,3.341531929457363,4.887239264434791,5.527436101824964,5.31489852440682
1987-07,2.7550706878907345,3.266477068220597,5.970176379568954,5.170467081426194,3.382367079688098,4.523481702869015
1987-08,2.6283275545986804,4.040214138465856,3.931521474306887,4.07323090266412,4.069234288848598,2.9084543131976512
1987-09,-0.9312668707505816,-1.4183650164166122,-1.2596607837197844,-2.507260276879676,-3.346711124797276,-1.5666543257843453
1987-10,-31.439459937566333,-29.38445776339146,-30.004746949051057,-22.80803520595619,-22.739291834655752,-19.699012951525656
1987-11,-5.629894940334331,-4.044783694342282,-3.566340349718063,-8.894976764019445,-8.156990094157432,-5.772910923088194
1987-12,7.712958198109695,7.071411881415482,3.865101203422564,9.608260428042668,7.740255617266537,5.400575067372923
1988-01,2.793980538316202,4.72741494173889,6.907126950279475,3.186630721521181,2.336536915242827,7.112002663090405
1988-02,8.918530577491367,8.803650728074983,10.3755679832788,5.061398895675382,5.68972317485285,3.7972869342100006
1988-03,3.204170220169793,5.903316219833562,4.25465696702306,-2.8592055949704163,-3.712186684961808,-0.4744309812141714
1988-04,1.2779936753286667,1.9713059387382617,2.7310854577621164,-1.3110263069700443,2.600511788397053,1.2860485707978042
1988-05,-1.0171837932933,-1.5472799500131478,-1.871169382938352,0.3694726839569144,0.3233689779480542,1.0621471719333495
1988-06,7.967582294745553,8.881357881260179,5.851850922892266,4.692469382676239,7.513916357661074,2.9463625915087737
1988-07,-2.2415851577717123,-0.4889974561993772,1.0673564307180463,-1.901338864976203,-1.1017081570071368,-0.0428521235306551
1988-08,-3.4892473771587467,-2.578955852464619,-1.4963060496518137,-2.55045386624804,-3.98966515622354,-1.3148155741628125
1988-09,5.2074112591565065,2.827833255810781,2.741208297424159,4.4091698239855255,3.141674880837784,2.9662818194127425
1988-10,-0.6376905799742314,-0.4424381166557092,0.6868622952584318,1.2651192499459885,1.9956368040442096,2.8072239354599877
1988-11,-3.8626434559973615,-4.594691945457522,-2.8682783768892084,-2.0718238055100238,-2.063951270215869,-1.6877566178163843
1988-12,3.4958860191507983,3.9043991557238735,3.844569978293326,2.0987400122215494,2.3314320675365194,1.1666765327073847
1989-01,2.410121271995157,4.4228060884362455,5.822007145051708,6.621211327757129,7.181438851902102,6.815743827356712
1989-02,1.8779308859674009,1.00984426199791,2.9016713594734886,-2.2282933905264843,-2.076655282691327,-0.9163372189921656
1989-03,2.581214652421008,2.9327096348600787,4.006956322582465,3.390576789228492,1.2988741041346756,3.027712488809619
1989-04,4.000486244300596,3.8630818385695056,3.480744469908479,5.542208946871387,5.36147493815248,3.490433376771322
1989-05,4.917550649471624,4.862548352003863,3.446225811383865,4.599048671531999,3.550205650555264,3.8028827564039966
1989-06,-0.971698247564534,-0.6582293445526336,-0.2407964859073775,-0.415775978218509,-1.0584788908572154,-0.4301956257544178
1989-07,3.950368698306765,3.70168238944172,2.5991242981766027,11.86987491927471,6.978854382008992,6.659765483446034
1989-08,2.15948124718074,2.752123865363389,2.664911716727886,0.2865061950370755,3.526325560826122,3.0687025744447425
1989-09,1.440053148246575,0.1324031953705313,-1.221113009243559,-0.0853611386949637,-1.2894286535594677,0.4152293831788247
1989-10,-7.222731909490754,-6.271013903247781,-6.531083077085512,-0.1330665378505492,-4.416196506134386,-4.6952936008674415
1989-11,0.6600846157297985,1.792414741675642,0.3196498589371603,3.1876700616942366,2.26253510567792,0.8817185821852872
1989-12,-0.2672002218908127,-0.4819526600625716,-1.846252022687596,1.192228007099256,2.1943706356549995,2.567955504372799
1990-01,-9.535256157650569,-7.425395522541504,-7.699565699586261,-7.570705206339495,-5.149434630014689,-8.218360584655393
1990-02,2.111693220313669,2.1846929818685514,1.2477902351149162,0.4664794602131889,3.1042120905241197,1.8795183723293647
1990-03,5.15929253158163,4.499902461156364,4.658695156602117,3.8133767668190575,2.061669758264324,0.742728848213173
1990-04,-2.98370577025868,-2.6465714568669125,-5.484102909443197,-0.0716540961646407,-3.1533816535938564,-4.058387543721699
1990-05,9.252186838051376,7.103235303810743,3.382652522866876,12.545763790987186,8.963950759428043,8.140876881630284
1990-06,1.7483701970207637,0.703166912493164,-1.3832004164790517,2.0165383581331464,-2.9478698656942943,-1.7808927732091444
1990-07,-2.840158411576572,-2.170627168114334,-4.866008877942083,-0.0933640883287214,-0.71392872863123,-2.286642858290182
1990-08,-13.767776781616686,-13.344538944477073,-12.356460526303898,-8.767923977879368,-7.719480673899508,-10.286858061376591
1990-09,-6.569678362286223,-8.155671295597324,-9.737138247133528,-5.472992266647296,-3.372974635561644,-8.839038397928023
1990-10,-8.490781061781519,-5.872421395884074,-7.972304021798221,1.060665415671303,-3.144938412523462,-0.8172995674550918
1990-11,7.980918138044725,6.3063219793073,5.466574663453853,8.021246289804699,7.194113851206087,6.693866133390544
1990-12,2.7840796528190075,4.086656596599847,3.455015551201285,3.517011651409754,1.9431620149343087,3.999145439522832
1991-01,7.142981962501837,8.763078395147893,9.285638017829008,4.457531710928383,3.46748733573837,6.411021554491692
1991-02,11.135091704457324,9.87055755390786,11.243892215768057,7.796399271950483,6.419236857465127,6.74776271767541
1991-03,6.025214491168147,4.6626381109142825,6.6022116078704745,4.520370941727762,-0.7590175395389454,3.5824326693592443
1991-04,-0.3255273619444133,-0.2088892468919343,-0.1809866915995647,-0.9002940489748581,0.8547207980997604,1.3562780280038786
1991-05,3.432499497166905,6.101777410976066,3.088340277310444,3.8284673139574457,3.8471850779696593,5.9965957820178
1991-06,-4.239688354066139,-4.226017545199921,-3.763558627967573,-4.584354203017152,-4.833433277047621,-4.370321213232387
1991-07,1.3111913920215377,2.385173723754308,3.659033522469325,6.193888835695708,4.028182529678295,6.80881296094797
1991-08,4.636397885752283,2.8639115285275567,2.861543668837909,3.5635147573573853,1.305231031904939,3.1603594676426816
1991-09,0.0830318086930181,0.3588946162106201,-2.297531335527602,-2.4342816728161942,0.5146061875305904,-2.5411080003661546
1991-10,-0.9040581800352842,1.924670638040848,2.064141967866562,2.2236884525690805,1.023397779186215,2.8984995721095896
1991-11,-4.70010991935179,-3.5773162117073243,-6.987744722185769,-2.510607189353937,-6.264860759733533,-5.683199352390322
1991-12,7.262638940580805,5.848023941164014,8.100878642383377,14.484855889125289,7.979900507660985,9.833817295076113
